"","Date","Rides","WND","DEW","VIS","TMP","Members","Holiday","Day","Weekend"
"1521",2011-03-05 08:00:00,45,"190,5,N,0031,5","+0050,5","016093,5,N,5","+0056,5",34,0,"Sat",1
"1522",2011-03-05 09:00:00,63,"180,5,N,0031,5","+0050,5","016093,5,N,5","+0060,5",48,0,"Sat",1
"1523",2011-03-05 10:00:00,102,"190,5,N,0031,5","+0056,5","016093,5,N,5","+0061,5",68,0,"Sat",1
"1524",2011-03-05 11:00:00,159,"190,5,N,0026,5","+0060,5","016093,5,N,5","+0060,5",116,0,"Sat",1
"1525",2011-03-05 12:00:00,161,"170,5,N,0067,5","+0056,5","011265,5,N,5","+0056,5",115,0,"Sat",1
"1526",2011-03-05 13:00:00,189,"180,5,N,0057,5","+0060,5","016093,5,N,5","+0060,5",129,0,"Sat",1
"1527",2011-03-05 14:00:00,196,"190,5,N,0057,5","+0060,5","016093,5,N,5","+0060,5",116,0,"Sat",1
"1528",2011-03-05 15:00:00,205,"180,5,N,0036,5","+0072,5","016093,5,N,5","+0083,5",122,0,"Sat",1
"1529",2011-03-05 16:00:00,203,"170,5,N,0041,5","+0072,5","016093,5,N,5","+0111,5",129,0,"Sat",1
"1530",2011-03-05 17:00:00,163,"180,5,N,0046,5","+0072,5","016093,5,N,5","+0128,5",103,0,"Sat",1
"1531",2011-03-05 18:00:00,148,"180,5,N,0051,5","+0078,5","016093,5,N,5","+0139,5",111,0,"Sat",1
"1532",2011-03-05 19:00:00,89,"180,5,N,0051,5","+0067,5","016093,5,N,5","+0150,5",62,0,"Sat",1
"1533",2011-03-05 20:00:00,70,"170,5,N,0057,5","+0067,5","016093,5,N,5","+0144,5",58,0,"Sat",1
"1534",2011-03-05 21:00:00,68,"180,5,N,0057,5","+0067,5","016093,5,N,5","+0150,5",56,0,"Sat",1
"1535",2011-03-05 22:00:00,60,"150,5,N,0067,5","+0067,5","016093,5,N,5","+0150,5",44,0,"Sat",1
"1536",2011-03-05 23:00:00,44,"150,5,N,0062,5","+0072,5","016093,5,N,5","+0150,5",34,0,"Sat",1
"1537",2011-03-06 00:00:00,51,"160,5,N,0062,5","+0083,5","016093,5,N,5","+0139,5",40,0,"Sun",1
"1538",2011-03-06 01:00:00,39,"170,5,N,0062,5","+0089,5","016093,5,N,5","+0133,5",27,0,"Sun",1
"1539",2011-03-06 02:00:00,32,"170,5,N,0062,5","+0083,5","016093,5,N,5","+0128,5",27,0,"Sun",1
"1540",2011-03-06 03:00:00,11,"160,5,N,0057,5","+0083,5","016093,5,N,5","+0122,5",9,0,"Sun",1
"1541",2011-03-06 04:00:00,3,"170,5,N,0057,5","+0089,5","016093,5,N,5","+0128,5",3,0,"Sun",1
"1542",2011-03-06 05:00:00,0,"180,5,N,0067,5","+0083,5","016093,5,N,5","+0122,5",0,0,"Sun",1
"1543",2011-03-06 06:00:00,2,"180,5,N,0051,5","+0083,5","016093,5,N,5","+0117,5",1,0,"Sun",1
"1544",2011-03-06 07:00:00,4,"180,5,N,0051,5","+0083,5","016093,5,N,5","+0111,5",4,0,"Sun",1
"1545",2011-03-06 08:00:00,9,"180,5,N,0057,5","+0089,5","016093,5,N,5","+0117,5",8,0,"Sun",1
"1546",2011-03-06 09:00:00,22,"180,5,N,0057,5","+0090,5","016093,5,N,5","+0120,5",18,0,"Sun",1
"1547",2011-03-06 10:00:00,31,"180,5,N,0057,5","+0106,5","016093,5,N,5","+0117,5",27,0,"Sun",1
"1548",2011-03-06 11:00:00,62,"170,5,N,0067,5","+0110,5","016093,5,N,5","+0120,5",44,0,"Sun",1
"1549",2011-03-06 12:00:00,68,"170,5,N,0057,5","+0110,5","016093,5,N,5","+0120,5",58,0,"Sun",1
"1550",2011-03-06 13:00:00,103,"160,5,N,0072,5","+0120,5","004828,5,N,5","+0120,5",81,0,"Sun",1
"1551",2011-03-06 14:00:00,39,"170,5,N,0062,5","+0110,5","004828,5,N,5","+0110,5",27,0,"Sun",1
"1552",2011-03-06 15:00:00,6,"170,5,N,0057,5","+0122,5","016093,5,N,5","+0122,5",4,0,"Sun",1
"1553",2011-03-06 16:00:00,11,"170,5,N,0046,5","+0117,5","009656,5,N,5","+0117,5",8,0,"Sun",1
"1554",2011-03-06 17:00:00,23,"170,5,N,0036,5","+0120,5","014484,5,N,5","+0120,5",21,0,"Sun",1
"1555",2011-03-06 18:00:00,20,"160,5,N,0062,5","+0130,5","016093,5,N,5","+0140,5",20,0,"Sun",1
"1556",2011-03-06 19:00:00,11,"150,5,N,0067,5","+0128,5","016093,5,N,5","+0139,5",11,0,"Sun",1
"1557",2011-03-06 20:00:00,10,"170,5,N,0041,5","+0130,5","006437,5,N,5","+0130,5",7,0,"Sun",1
"1558",2011-03-06 21:00:00,7,"330,5,N,0062,5","+0110,5","002816,5,N,5","+0110,5",6,0,"Sun",1
"1559",2011-03-06 22:00:00,9,"340,5,N,0051,5","+0090,5","004828,5,N,5","+0090,5",9,0,"Sun",1
"1560",2011-03-06 23:00:00,9,"310,5,N,0057,5","+0080,5","009656,5,N,5","+0080,5",9,0,"Sun",1
"1561",2011-03-07 00:00:00,4,"330,5,N,0077,5","+0060,5","016093,5,N,5","+0070,5",4,0,"Mon",0
"1562",2011-03-07 01:00:00,2,"330,5,N,0098,5","+0060,5","008047,5,N,5","+0060,5",2,0,"Mon",0
"1563",2011-03-07 02:00:00,0,"320,5,N,0082,5","+0050,5","011265,5,N,5","+0050,5",0,0,"Mon",0
"1564",2011-03-07 03:00:00,1,"330,5,N,0082,5","+0030,5","004828,5,N,5","+0030,5",1,0,"Mon",0
"1565",2011-03-07 04:00:00,1,"340,5,N,0072,5","+0020,5","016093,5,N,5","+0020,5",0,0,"Mon",0
"1566",2011-03-07 05:00:00,1,"300,5,N,0062,5","+0011,5","006437,5,N,5","+0011,5",1,0,"Mon",0
"1567",2011-03-07 06:00:00,33,"300,5,N,0098,5","+0006,5","012875,5,N,5","+0006,5",30,0,"Mon",0
"1568",2011-03-07 07:00:00,90,"310,5,N,0088,5","+0000,5","014484,5,N,5","+0010,5",87,0,"Mon",0
"1569",2011-03-07 08:00:00,205,"330,5,N,0108,5","-0020,5","016093,5,N,5","+0010,5",194,0,"Mon",0
"1570",2011-03-07 09:00:00,130,"330,5,N,0098,5","-0017,5","016093,5,N,5","+0006,5",125,0,"Mon",0
"1571",2011-03-07 10:00:00,57,"330,5,N,0067,5","-0028,5","016093,5,N,5","+0006,5",43,0,"Mon",0
"1572",2011-03-07 11:00:00,60,"310,5,N,0072,5","-0033,5","016093,5,N,5","+0006,5",41,0,"Mon",0
"1573",2011-03-07 12:00:00,96,"320,5,N,0077,5","-0033,5","016093,5,N,5","+0006,5",68,0,"Mon",0
"1574",2011-03-07 13:00:00,70,"310,5,N,0072,5","-0033,5","016093,5,N,5","+0011,5",54,0,"Mon",0
"1575",2011-03-07 14:00:00,76,"330,5,N,0088,5","-0039,5","016093,5,N,5","+0022,5",55,0,"Mon",0
"1576",2011-03-07 15:00:00,95,"310,5,N,0057,5","-0039,5","016093,5,N,5","+0033,5",63,0,"Mon",0
"1577",2011-03-07 16:00:00,120,"330,5,N,0082,5","-0056,5","016093,5,N,5","+0044,5",94,0,"Mon",0
"1578",2011-03-07 17:00:00,230,"320,5,N,0077,5","-0056,5","016093,5,N,5","+0061,5",203,0,"Mon",0
"1579",2011-03-07 18:00:00,232,"330,5,N,0072,5","-0067,5","016093,5,N,5","+0067,5",213,0,"Mon",0
"1580",2011-03-07 19:00:00,142,"340,5,N,0077,5","-0067,5","016093,5,N,5","+0072,5",131,0,"Mon",0
"1581",2011-03-07 20:00:00,90,"340,5,N,0072,5","-0078,5","016093,5,N,5","+0083,5",85,0,"Mon",0
"1582",2011-03-07 21:00:00,52,"350,5,N,0067,5","-0083,5","016093,5,N,5","+0083,5",51,0,"Mon",0
"1583",2011-03-07 22:00:00,35,"350,5,N,0067,5","-0094,5","016093,5,N,5","+0083,5",34,0,"Mon",0
"1584",2011-03-07 23:00:00,20,"350,5,N,0041,5","-0094,5","016093,5,N,5","+0067,5",20,0,"Mon",0
"1585",2011-03-08 00:00:00,10,"350,5,N,0041,5","-0089,5","016093,5,N,5","+0056,5",9,0,"Tue",0
"1586",2011-03-08 01:00:00,3,"340,5,N,0031,5","-0089,5","016093,5,N,5","+0061,5",3,0,"Tue",0
"1587",2011-03-08 02:00:00,1,"340,5,N,0041,5","-0083,5","016093,5,N,5","+0050,5",0,0,"Tue",0
"1588",2011-03-08 03:00:00,7,"010,5,N,0031,5","-0061,5","016093,5,N,5","+0039,5",2,0,"Tue",0
"1589",2011-03-08 04:00:00,2,"999,9,C,0000,5","-0050,5","016093,5,N,5","+0050,5",2,0,"Tue",0
"1590",2011-03-08 05:00:00,10,"050,5,N,0015,5","-0056,5","016093,5,N,5","+0044,5",8,0,"Tue",0
"1591",2011-03-08 06:00:00,45,"060,5,N,0026,5","-0061,5","016093,5,N,5","+0033,5",42,0,"Tue",0
"1592",2011-03-08 07:00:00,125,"999,9,C,0000,5","-0050,5","016093,5,N,5","+0033,5",116,0,"Tue",0
"1593",2011-03-08 08:00:00,254,"360,5,N,0015,5","-0061,5","016093,5,N,5","+0028,5",244,0,"Tue",0
"1594",2011-03-08 09:00:00,149,"999,9,C,0000,5","-0044,5","016093,5,N,5","+0017,5",138,0,"Tue",0
"1595",2011-03-08 10:00:00,71,"040,5,N,0021,5","-0044,5","016093,5,N,5","+0006,5",46,0,"Tue",0
"1596",2011-03-08 11:00:00,77,"999,9,C,0000,5","-0061,5","016093,5,N,5","+0011,5",51,0,"Tue",0
"1597",2011-03-08 12:00:00,99,"020,5,N,0026,5","-0056,5","016093,5,N,5","+0000,5",70,0,"Tue",0
"1598",2011-03-08 13:00:00,96,"050,5,N,0036,5","-0056,5","016093,5,N,5","+0017,5",71,0,"Tue",0
"1599",2011-03-08 14:00:00,71,"040,5,N,0031,5","-0078,5","016093,5,N,5","+0039,5",55,0,"Tue",0
"1600",2011-03-08 15:00:00,109,"030,5,N,0036,5","-0089,5","016093,5,N,5","+0061,5",74,0,"Tue",0
"1601",2011-03-08 16:00:00,107,"030,5,N,0031,5","-0105,5","016093,5,N,5","+0089,5",81,0,"Tue",0
"1602",2011-03-08 17:00:00,245,"999,9,C,0000,5","-0106,5","016093,5,N,5","+0089,5",206,0,"Tue",0
"1603",2011-03-08 18:00:00,230,"030,5,N,0021,5","-0094,5","016093,5,N,5","+0100,5",209,0,"Tue",0
"1604",2011-03-08 19:00:00,147,"999,9,C,0000,5","-0117,5","016093,5,N,5","+0100,5",138,0,"Tue",0
"1605",2011-03-08 20:00:00,74,"999,9,C,0000,5","-0139,5","016093,5,N,5","+0094,5",72,0,"Tue",0
"1606",2011-03-08 21:00:00,72,"090,5,N,0031,5","-0078,5","016093,5,N,5","+0100,5",65,0,"Tue",0
"1607",2011-03-08 22:00:00,55,"110,5,N,0041,5","-0089,5","016093,5,N,5","+0094,5",44,0,"Tue",0
"1608",2011-03-08 23:00:00,39,"110,5,N,0036,5","-0100,5","016093,5,N,5","+0083,5",36,0,"Tue",0
"1609",2011-03-09 00:00:00,9,"110,5,N,0021,5","-0083,5","016093,5,N,5","+0078,5",9,0,"Wed",0
"1610",2011-03-09 01:00:00,4,"090,5,N,0015,5","-0061,5","016093,5,N,5","+0067,5",4,0,"Wed",0
"1611",2011-03-09 02:00:00,2,"080,5,N,0036,5","-0044,5","016093,5,N,5","+0061,5",1,0,"Wed",0
"1612",2011-03-09 03:00:00,3,"130,5,N,0041,5","-0039,5","016093,5,N,5","+0056,5",2,0,"Wed",0
"1613",2011-03-09 04:00:00,2,"140,5,N,0036,5","-0017,5","016093,5,N,5","+0050,5",2,0,"Wed",0
"1614",2011-03-09 05:00:00,8,"130,5,N,0015,5","-0022,5","016093,5,N,5","+0044,5",7,0,"Wed",0
"1615",2011-03-09 06:00:00,49,"110,5,N,0026,5","-0050,5","016093,5,N,5","+0039,5",44,0,"Wed",0
"1616",2011-03-09 07:00:00,138,"100,5,N,0026,5","-0044,5","016093,5,N,5","+0033,5",120,0,"Wed",0
"1617",2011-03-09 08:00:00,245,"110,5,N,0015,5","-0022,5","016093,5,N,5","+0033,5",234,0,"Wed",0
"1618",2011-03-09 09:00:00,139,"070,5,N,0021,5","-0011,5","016093,5,N,5","+0028,5",134,0,"Wed",0
"1619",2011-03-09 10:00:00,56,"060,5,N,0026,5","-0006,5","016093,5,N,5","+0022,5",48,0,"Wed",0
"1620",2011-03-09 11:00:00,59,"070,5,N,0026,5","+0000,5","016093,5,N,5","+0030,5",44,0,"Wed",0
"1621",2011-03-09 12:00:00,97,"050,5,N,0026,5","+0010,5","016093,5,N,5","+0030,5",83,0,"Wed",0
"1622",2011-03-09 13:00:00,98,"100,5,N,0031,5","+0010,5","016093,5,N,5","+0030,5",81,0,"Wed",0
"1623",2011-03-09 14:00:00,70,"090,5,N,0046,5","+0022,5","016093,5,N,5","+0044,5",60,0,"Wed",0
"1624",2011-03-09 15:00:00,79,"110,5,N,0041,5","+0030,5","016093,5,N,5","+0060,5",64,0,"Wed",0
"1625",2011-03-09 16:00:00,109,"100,5,N,0072,5","+0028,5","016093,5,N,5","+0067,5",99,0,"Wed",0
"1626",2011-03-09 17:00:00,194,"120,5,N,0046,5","+0028,5","016093,5,N,5","+0067,5",176,0,"Wed",0
"1627",2011-03-09 18:00:00,187,"110,5,N,0067,5","+0033,5","016093,5,N,5","+0072,5",175,0,"Wed",0
"1628",2011-03-09 19:00:00,132,"120,5,N,0057,5","+0039,5","016093,5,N,5","+0083,5",121,0,"Wed",0
"1629",2011-03-09 20:00:00,91,"110,5,N,0057,5","+0039,5","016093,5,N,5","+0089,5",87,0,"Wed",0
"1630",2011-03-09 21:00:00,61,"120,5,N,0057,5","+0040,5","016093,5,N,5","+0090,5",51,0,"Wed",0
"1631",2011-03-09 22:00:00,20,"110,5,N,0057,5","+0044,5","016093,5,N,5","+0083,5",16,0,"Wed",0
"1632",2011-03-09 23:00:00,17,"110,5,N,0046,5","+0044,5","016093,5,N,5","+0078,5",16,0,"Wed",0
"1633",2011-03-10 00:00:00,3,"120,5,N,0062,5","+0044,5","016093,5,N,5","+0078,5",0,0,"Thu",0
"1634",2011-03-10 01:00:00,2,"100,5,N,0036,5","+0050,5","016093,5,N,5","+0072,5",2,0,"Thu",0
"1635",2011-03-10 02:00:00,1,"100,5,N,0046,5","+0050,5","016093,5,N,5","+0072,5",1,0,"Thu",0
"1636",2011-03-10 03:00:00,0,"120,5,N,0062,5","+0060,5","016093,5,N,5","+0070,5",0,0,"Thu",0
"1637",2011-03-10 04:00:00,0,"120,5,N,0036,5","+0067,5","014484,5,N,5","+0078,5",0,0,"Thu",0
"1638",2011-03-10 05:00:00,3,"130,5,N,0046,5","+0072,5","008047,5,N,5","+0078,5",2,0,"Thu",0
"1639",2011-03-10 06:00:00,12,"130,5,N,0046,5","+0078,5","008047,5,N,5","+0083,5",12,0,"Thu",0
"1640",2011-03-10 07:00:00,37,"120,5,N,0051,5","+0083,5","009656,5,N,5","+0089,5",36,0,"Thu",0
"1641",2011-03-10 08:00:00,44,"130,5,N,0041,5","+0089,5","009656,5,N,5","+0094,5",43,0,"Thu",0
"1642",2011-03-10 09:00:00,24,"130,5,N,0051,5","+0089,5","008047,5,N,5","+0094,5",23,0,"Thu",0
"1643",2011-03-10 10:00:00,17,"130,5,N,0036,5","+0090,5","008047,5,N,5","+0090,5",17,0,"Thu",0
"1644",2011-03-10 11:00:00,11,"120,5,N,0041,5","+0090,5","008047,5,N,5","+0090,5",5,0,"Thu",0
"1645",2011-03-10 12:00:00,33,"120,5,N,0062,5","+0090,5","009656,5,N,5","+0090,5",29,0,"Thu",0
"1646",2011-03-10 13:00:00,11,"120,5,N,0051,5","+0100,5","008047,5,N,5","+0100,5",10,0,"Thu",0
"1647",2011-03-10 14:00:00,12,"140,5,N,0046,5","+0110,5","003219,5,N,5","+0110,5",12,0,"Thu",0
"1648",2011-03-10 15:00:00,14,"150,5,N,0041,5","+0110,5","004828,5,N,5","+0110,5",11,0,"Thu",0
"1649",2011-03-10 16:00:00,21,"150,5,N,0031,5","+0110,5","004828,5,N,5","+0110,5",20,0,"Thu",0
"1650",2011-03-10 17:00:00,111,"160,5,N,0036,5","+0120,5","006437,5,N,5","+0120,5",109,0,"Thu",0
"1651",2011-03-10 18:00:00,80,"160,5,N,0046,5","+0120,5","008047,5,N,5","+0120,5",78,0,"Thu",0
"1652",2011-03-10 19:00:00,55,"160,5,N,0057,5","+0130,5","006437,5,N,5","+0130,5",50,0,"Thu",0
"1653",2011-03-10 20:00:00,37,"140,5,N,0057,5","+0130,5","004023,5,N,5","+0130,5",28,0,"Thu",0
"1654",2011-03-10 21:00:00,28,"130,5,N,0046,5","+0120,5","006437,5,N,5","+0120,5",27,0,"Thu",0
"1655",2011-03-10 22:00:00,33,"140,5,N,0051,5","+0120,5","006437,5,N,5","+0120,5",29,0,"Thu",0
"1656",2011-03-10 23:00:00,27,"150,5,N,0072,5","+0130,5","016093,5,N,5","+0130,5",26,0,"Thu",0
"1657",2011-03-11 00:00:00,6,"130,5,N,0062,5","+0130,5","008047,5,N,5","+0130,5",6,0,"Fri",0
"1658",2011-03-11 01:00:00,7,"140,5,N,0088,5","+0130,5","016093,5,N,5","+0130,5",7,0,"Fri",0
"1659",2011-03-11 02:00:00,5,"300,5,N,0088,5","+0090,5","016093,5,N,5","+0110,5",3,0,"Fri",0
"1660",2011-03-11 03:00:00,2,"240,5,N,0051,5","+0080,5","016093,5,N,5","+0090,5",2,0,"Fri",0
"1661",2011-03-11 04:00:00,0,"040,5,N,0026,5","+0070,5","016093,5,N,5","+0080,5",0,0,"Fri",0
"1662",2011-03-11 05:00:00,7,"200,5,N,0021,5","+0083,5","016093,5,N,5","+0083,5",6,0,"Fri",0
"1663",2011-03-11 06:00:00,32,"190,5,N,0015,5","+0080,5","016093,5,N,5","+0080,5",31,0,"Fri",0
"1664",2011-03-11 07:00:00,112,"020,5,N,0021,5","+0080,5","016093,5,N,5","+0080,5",102,0,"Fri",0
"1665",2011-03-11 08:00:00,258,"250,5,N,0015,5","+0060,5","016093,5,N,5","+0070,5",243,0,"Fri",0
"1666",2011-03-11 09:00:00,155,"360,5,N,0015,5","+0061,5","016093,5,N,5","+0072,5",142,0,"Fri",0
"1667",2011-03-11 10:00:00,77,"340,5,N,0041,5","+0028,5","016093,5,N,5","+0061,5",59,0,"Fri",0
"1668",2011-03-11 11:00:00,78,"330,5,N,0051,5","+0006,5","016093,5,N,5","+0044,5",64,0,"Fri",0
"1669",2011-03-11 12:00:00,110,"340,5,N,0036,5","-0006,5","016093,5,N,5","+0039,5",95,0,"Fri",0
"1670",2011-03-11 13:00:00,107,"340,5,N,0046,5","+0000,5","016093,5,N,5","+0050,5",92,0,"Fri",0
"1671",2011-03-11 14:00:00,87,"340,5,N,0051,5","-0006,5","016093,5,N,5","+0056,5",62,0,"Fri",0
"1672",2011-03-11 15:00:00,84,"320,5,N,0057,5","-0006,5","016093,5,N,5","+0067,5",63,0,"Fri",0
"1673",2011-03-11 16:00:00,111,"320,5,N,0057,5","-0006,5","016093,5,N,5","+0072,5",93,0,"Fri",0
"1674",2011-03-11 17:00:00,220,"320,5,N,0046,5","-0006,5","016093,5,N,5","+0078,5",197,0,"Fri",0
"1675",2011-03-11 18:00:00,150,"310,5,N,0046,5","+0000,5","016093,5,N,5","+0089,5",131,0,"Fri",0
"1676",2011-03-11 19:00:00,118,"270,5,N,0067,5","-0006,5","016093,5,N,5","+0089,5",111,0,"Fri",0
"1677",2011-03-11 20:00:00,75,"300,5,N,0046,5","-0011,5","016093,5,N,5","+0083,5",69,0,"Fri",0
"1678",2011-03-11 21:00:00,53,"310,5,N,0057,5","-0017,5","016093,5,N,5","+0083,5",43,0,"Fri",0
"1679",2011-03-11 22:00:00,62,"300,5,V,0041,5","-0017,5","016093,5,N,5","+0083,5",51,0,"Fri",0
"1680",2011-03-11 23:00:00,37,"320,5,N,0067,5","-0028,5","016093,5,N,5","+0078,5",34,0,"Fri",0
"1681",2011-03-12 00:00:00,32,"330,5,N,0062,5","-0030,5","016093,5,N,5","+0070,5",28,0,"Sat",1
"1682",2011-03-12 01:00:00,18,"330,5,N,0031,5","-0017,5","016093,5,N,5","+0056,5",15,0,"Sat",1
"1683",2011-03-12 02:00:00,13,"310,5,N,0046,5","-0028,5","016093,5,N,5","+0061,5",13,0,"Sat",1
"1684",2011-03-12 03:00:00,7,"270,5,N,0031,5","-0028,5","016093,5,N,5","+0056,5",6,0,"Sat",1
"1685",2011-03-12 04:00:00,1,"280,5,N,0046,5","-0033,5","016093,5,N,5","+0056,5",1,0,"Sat",1
"1686",2011-03-12 05:00:00,2,"260,5,N,0026,5","-0033,5","016093,5,N,5","+0044,5",2,0,"Sat",1
"1687",2011-03-12 06:00:00,4,"240,5,N,0036,5","-0028,5","016093,5,N,5","+0033,5",2,0,"Sat",1
"1688",2011-03-12 07:00:00,23,"220,5,N,0036,5","-0028,5","016093,5,N,5","+0028,5",19,0,"Sat",1
"1689",2011-03-12 08:00:00,52,"240,5,N,0046,5","-0028,5","016093,5,N,5","+0033,5",43,0,"Sat",1
"1690",2011-03-12 09:00:00,100,"240,5,N,0026,5","-0028,5","016093,5,N,5","+0022,5",75,0,"Sat",1
"1691",2011-03-12 10:00:00,98,"220,5,N,0036,5","-0028,5","016093,5,N,5","+0022,5",77,0,"Sat",1
"1692",2011-03-12 11:00:00,119,"200,5,N,0046,5","-0022,5","016093,5,N,5","+0017,5",83,0,"Sat",1
"1693",2011-03-12 12:00:00,156,"200,5,N,0031,5","-0022,5","016093,5,N,5","+0017,5",105,0,"Sat",1
"1694",2011-03-12 13:00:00,157,"200,5,N,0036,5","-0020,5","016093,5,N,5","+0030,5",95,0,"Sat",1
"1695",2011-03-12 14:00:00,164,"190,5,N,0021,5","-0006,5","016093,5,N,5","+0050,5",94,0,"Sat",1
"1696",2011-03-12 15:00:00,181,"180,5,N,0041,5","+0011,5","016093,5,N,5","+0072,5",100,0,"Sat",1
"1697",2011-03-12 16:00:00,237,"210,5,N,0062,5","-0017,5","016093,5,N,5","+0078,5",137,0,"Sat",1
"1698",2011-03-12 17:00:00,211,"210,5,N,0051,5","-0006,5","016093,5,N,5","+0078,5",112,0,"Sat",1
"1699",2011-03-12 18:00:00,144,"200,5,N,0067,5","-0006,5","016093,5,N,5","+0089,5",90,0,"Sat",1
"1700",2011-03-12 19:00:00,111,"190,5,N,0082,5","+0006,5","016093,5,N,5","+0111,5",85,0,"Sat",1
"1701",2011-03-12 20:00:00,81,"200,5,N,0093,5","+0000,5","016093,5,N,5","+0122,5",59,0,"Sat",1
"1702",2011-03-12 21:00:00,82,"210,5,N,0082,5","+0006,5","016093,5,N,5","+0139,5",46,0,"Sat",1
"1703",2011-03-12 22:00:00,63,"200,5,N,0062,5","+0017,5","016093,5,N,5","+0144,5",56,0,"Sat",1
"1704",2011-03-12 23:00:00,48,"190,5,N,0031,5","+0028,5","016093,5,N,5","+0122,5",37,0,"Sat",1
"1705",2011-03-13 00:00:00,38,"180,5,N,0015,5","+0028,5","016093,5,N,5","+0117,5",35,0,"Sun",1
"1706",2011-03-13 01:00:00,32,"190,5,N,0021,5","+0028,5","016093,5,N,5","+0106,5",22,0,"Sun",1
"1707",2011-03-13 02:00:00,0,"999,9,C,0000,5","+0033,5","016093,5,N,5","+0100,5",0,0,"Sun",1
"1708",2011-03-13 03:00:00,21,"999,9,C,0000,5","+0039,5","016093,5,N,5","+0089,5",15,0,"Sun",1
"1709",2011-03-13 04:00:00,10,"190,5,N,0015,5","+0039,5","016093,5,N,5","+0100,5",6,0,"Sun",1
"1710",2011-03-13 05:00:00,3,"200,5,N,0021,5","+0033,5","016093,5,N,5","+0100,5",3,0,"Sun",1
"1711",2011-03-13 06:00:00,2,"190,5,N,0026,5","+0033,5","016093,5,N,5","+0094,5",2,0,"Sun",1
"1712",2011-03-13 07:00:00,9,"200,5,N,0026,5","+0039,5","016093,5,N,5","+0083,5",7,0,"Sun",1
"1713",2011-03-13 08:00:00,34,"280,5,N,0026,5","+0022,5","016093,5,N,5","+0100,5",23,0,"Sun",1
"1714",2011-03-13 09:00:00,44,"030,5,N,0031,5","+0017,5","016093,5,N,5","+0078,5",36,0,"Sun",1
"1715",2011-03-13 10:00:00,122,"340,5,N,0026,5","+0017,5","016093,5,N,5","+0089,5",86,0,"Sun",1
"1716",2011-03-13 11:00:00,179,"999,9,C,0000,5","+0022,5","016093,5,N,5","+0083,5",91,0,"Sun",1
"1717",2011-03-13 12:00:00,192,"330,5,N,0036,5","+0017,5","016093,5,N,5","+0094,5",118,0,"Sun",1
"1718",2011-03-13 13:00:00,213,"320,5,N,0057,5","+0006,5","016093,5,N,5","+0106,5",116,0,"Sun",1
"1719",2011-03-13 14:00:00,247,"340,5,N,0077,5","+0006,5","016093,5,N,5","+0111,5",103,0,"Sun",1
"1720",2011-03-13 15:00:00,300,"340,5,N,0046,5","+0006,5","016093,5,N,5","+0117,5",152,0,"Sun",1
"1721",2011-03-13 16:00:00,253,"330,5,N,0077,5","+0000,5","016093,5,N,5","+0133,5",131,0,"Sun",1
"1722",2011-03-13 17:00:00,237,"320,5,N,0072,5","+0000,5","016093,5,N,5","+0139,5",139,0,"Sun",1
"1723",2011-03-13 18:00:00,146,"350,5,N,0072,5","+0000,5","016093,5,N,5","+0144,5",91,0,"Sun",1
"1724",2011-03-13 19:00:00,100,"340,5,N,0057,5","+0006,5","016093,5,N,5","+0144,5",72,0,"Sun",1
"1725",2011-03-13 20:00:00,75,"350,5,N,0062,5","+0006,5","016093,5,N,5","+0150,5",52,0,"Sun",1
"1726",2011-03-13 21:00:00,54,"350,5,N,0072,5","+0006,5","016093,5,N,5","+0139,5",45,0,"Sun",1
"1727",2011-03-13 22:00:00,37,"360,5,N,0067,5","+0000,5","016093,5,N,5","+0128,5",29,0,"Sun",1
"1728",2011-03-13 23:00:00,27,"350,5,N,0067,5","-0006,5","016093,5,N,5","+0111,5",22,0,"Sun",1
"1729",2011-03-14 00:00:00,11,"330,5,N,0067,5","-0006,5","016093,5,N,5","+0094,5",7,0,"Mon",0
"1730",2011-03-14 01:00:00,1,"360,5,N,0057,5","-0011,5","016093,5,N,5","+0072,5",1,0,"Mon",0
"1731",2011-03-14 02:00:00,1,"360,5,N,0046,5","-0017,5","016093,5,N,5","+0061,5",1,0,"Mon",0
"1732",2011-03-14 03:00:00,3,"010,5,N,0062,5","-0017,5","016093,5,N,5","+0056,5",3,0,"Mon",0
"1733",2011-03-14 04:00:00,0,"360,5,N,0041,5","-0017,5","016093,5,N,5","+0044,5",0,0,"Mon",0
"1734",2011-03-14 05:00:00,8,"350,5,N,0021,5","-0022,5","016093,5,N,5","+0044,5",8,0,"Mon",0
"1735",2011-03-14 06:00:00,28,"350,5,N,0015,5","-0022,5","016093,5,N,5","+0044,5",27,0,"Mon",0
"1736",2011-03-14 07:00:00,86,"350,5,N,0026,5","-0022,5","016093,5,N,5","+0039,5",82,0,"Mon",0
"1737",2011-03-14 08:00:00,240,"340,5,N,0021,5","-0022,5","016093,5,N,5","+0044,5",216,0,"Mon",0
"1738",2011-03-14 09:00:00,139,"330,5,N,0026,5","-0028,5","016093,5,N,5","+0033,5",126,0,"Mon",0
"1739",2011-03-14 10:00:00,83,"340,5,N,0026,5","-0022,5","016093,5,N,5","+0033,5",56,0,"Mon",0
"1740",2011-03-14 11:00:00,71,"280,5,N,0026,5","-0022,5","016093,5,N,5","+0039,5",45,0,"Mon",0
"1741",2011-03-14 12:00:00,94,"999,9,C,0000,5","-0022,5","016093,5,N,5","+0050,5",54,0,"Mon",0
